id,track_id,name,artists,genre,subgenre
17521,0HF2v0OhCB24qGiHpoSuNv,Mi soledad y yo,['Alejandro Sanz'],latin,latin pop
17522,7hbgCKddEQhCVXHsMdHebN,Mientes Tan Bien,['Sin Bandera'],latin,latin pop
17523,2jCKumLNhm0y8DLYRM0XLB,Volverte A Ver,['Juanes'],latin,latin pop
17524,4lerOTNr2tFWJCAmmhymhi,No Me Doy Por Vencido,['Luis Fonsi'],latin,latin pop
17525,0WZqP2WahJbKURqUK3fBPk,Eternamente Bella,['Alejandra Guzman'],latin,latin pop
17526,73lcrkJKuPLoMWF0UnecCb,La Vida Entera,['Camila'],latin,latin pop
17527,6ZEVQ2whiJvhjCNAOJ0DC3,Tú,['Shakira'],latin,latin pop
17528,5jbG38paHIeVJc57uXUNYt,Laura no està,['Nek'],latin,latin pop
17529,609SDGj0txmlAXRrpwee9Y,Llegaste Tú,['Luis Fonsi'],latin,latin pop
17530,0loDvz6U86bm7sAemXpyxu,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),['Ricky Martin'],latin,latin pop
17531,4Ofg5uuH7qqDIXpAJMpXZV,Rayando El Sol,['Maná'],latin,latin pop
17532,4i6PCo9JMAnIqzUZrTirCP,Azúcar Amargo,['Fey'],latin,latin pop
17533,1iRvhKiXRElIH2Uf4gd95P,Dueles,['Jesse & Joy'],latin,latin pop
17534,7vd2YXwqxAG2BGuEUoMzGl,Solamente tú,['Pablo Alborán'],latin,latin pop
17535,4KwYQPF1MrpItRpb2H6mdT,La Calle De Las Sirenas,['Kabah'],latin,latin pop
17536,5C2piF5AjMt4pCh0sgpeUB,Nunca Voy A Olvidarte,['Cristian Castro'],latin,latin pop
17537,5EhzE6HJaCcLFrf5rPqvpk,Mientes,['Camila'],latin,latin pop
17538,3G9RQLOSjsXVUDyQSv2PQR,Vivir Sin Aire,['Maná'],latin,latin pop
17539,3OIoy3TNU7CL5PTaHOGmbR,Espacio sideral,['Jesse & Joy'],latin,latin pop
17540,5UEtsmhfAtUb1KmPGougtO,Recuérdame,['Pablo Alborán'],latin,latin pop
17541,5fSDXbY8o9pA3TKwAbfwML,Mi primer millon,['Bacilos'],latin,latin pop
17542,0dReCfBuhZmrqMv4WBc8od,Experiencia Religiosa,['Enrique Iglesias'],latin,latin pop
17543,7deJdnhCWumMOBJtXeIVyN,Como Me Duele Perderte,['Gloria Estefan'],latin,latin pop
17544,6DT0LvU0a2wI3RN7SQs8P6,Me Enamoré De Ti,['David Bisbal'],latin,latin pop
17545,18mmN3VrFWRi6SsSBJf6WJ,Pasos de cero,['Pablo Alborán'],latin,latin pop
17546,2J4qy8RyfwgXHt73cWOE6P,Fría Como El Viento,['Luis Miguel'],latin,latin pop
17547,7Ffm26bzVAW0TdLoXYcTmd,Te amaré,['Miguel Bosé'],latin,latin pop
17548,7o0kV6oNSTVxcxvbGpUcms,Ni Una Sola Palabra,['Paulina Rubio'],latin,latin pop
17549,2odG3qNFQ2qzMQL3pXdK5h,Desnuda,['Ricardo Arjona'],latin,latin pop
17550,0dEPlb8waIqRtKpLb3l6So,Fotografía,['Juanes'],latin,latin pop
17551,3YmA3gZqlXl0MkwhkVKxRy,Mi Verdad (feat. Shakira),['Maná'],latin,latin pop
17552,7lOzUJzsELALh5FQsPKTEn,Humanos a Marte,['Chayanne'],latin,latin pop
17553,75OneVe1xHrgSiVEOiLGxb,La soledad - Versión 2001,['Laura Pausini'],latin,latin pop
17554,7C5l5hLxS4uZX1VJR13ZBT,Si tú no vuelves,['Miguel Bosé'],latin,latin pop
17555,3ljr9ATeLs2BY9gNp7vm62,Corazón En La Maleta,['Luis Fonsi'],latin,latin pop
17556,6nz1ojKuYx5HO7Vh0wmuWp,"Vuela, Vuela (Voyage, Voyage)",['Magneto'],latin,latin pop
17557,7i38EXhbFJjF5tGvTsJMmx,Otro Día Más Sin Verte,['Jon Secada'],latin,latin pop
17558,7jxHeJLVpnP7S08JFF4GBi,"Ciega, Sordomuda",['Shakira'],latin,latin pop
17559,2uYFvcf7n81AiguTVe4bSo,Amor,['Cristian Castro'],latin,latin pop
17560,5UPd6Gyj4aoaTUTlpWSak5,Con los Años Que Me Quedan,['Gloria Estefan'],latin,latin pop
17561,7qDkY9Y9v9eFV53AalBcSd,Por Lo Que Reste de Vida,['Thalia'],latin,latin pop
17562,557FZwD9Npq8DJyWLHf5nl,Yo No Soy Esa Mujer,['Paulina Rubio'],latin,latin pop
17563,2H2Tg24kqd1eA3F7BSQFSi,Qué Voy a Hacer Con Mi Amor,['Alejandro Fernández'],latin,latin pop
17564,5QSYWruQQ7kBCHScI4xJ9g,Bajo El Agua,['Manuel Medrano'],latin,latin pop
17565,0mvocLIWUnT10znvIXwHGr,En El Muelle De San Blas,['Maná'],latin,latin pop
17566,4M1lEbqPzlEw1JYWB6aE7K,Estoy Aquí,['Shakira'],latin,latin pop
17567,1OB7cLxxCWA8gbbfjFNNej,Hacer El Amor Con Otro,['Alejandra Guzman'],latin,latin pop
17568,1wJneaMg40pI9qxGXPxG9X,Amante Bandido,['Miguel Bosé'],latin,latin pop
17569,3pz19CAY4yX7FSnTWDu3La,Completamente Enamorados,['Chayanne'],latin,latin pop
17570,5Ieljx2SJYrQWJFlNcJB1X,Mas De Lo Que Te Imaginas (Classic Version),['The Sacados'],latin,latin pop
17571,6IGvaQ4aFBjy66TdUurIiA,Donde Estas Corazon,['Shakira'],latin,latin pop
17572,6GCNUmk7L7OWtpvSk0fWOg,Mirala Miralo,['Alejandra Guzman'],latin,latin pop
17573,1Q8NiatGDc6YgefNwT7Jgu,Te Perdiste Mi Amor (feat. Prince Royce),['Thalia'],latin,latin pop
17574,5kIcrM3QVD4BQPFMszQnU1,¡Corre!,['Jesse & Joy'],latin,latin pop
17575,0N963YYI8p4NTq4I9fR3xW,Tu Pirata Soy Yo,['Chayanne'],latin,latin pop
17576,3UHfhZ4MZfwfSJDw9DhspX,Querida,['Juan Gabriel'],latin,latin pop
17577,4ZmAMOU0bcmrwwOvEK8aDT,Quién Diría,['Ricardo Arjona'],latin,latin pop
17578,6Al0Kpd4VrRZ0Z4kTThNPa,Volví a Nacer,['Carlos Vives'],latin,latin pop
17579,0bK3jxkbq5cDKWr68KtO8G,Una y Otra Vez,['Manuel Medrano'],latin,latin pop
17580,2USyvcBpPjhW0rgiD2R8Bp,Mariposa Traicionera,['Maná'],latin,latin pop
17581,4p7XH4NhQ25iGYrrbg93gt,Suave,['Luis Miguel'],latin,latin pop
17582,1pWYnQIlqxTh5bxuPmTG4E,Desde Esa Noche,['Thalia'],latin,latin pop
17583,1ZfTpp1U3oyarjE6BJRWqm,Ley De Newton,['Beatriz Luengo'],latin,latin pop
17584,3mbQd1v6N7nqX2mcAyCxCU,Provócame,['Chayanne'],latin,latin pop
17585,5nAiSK9L3OG1v3HEgZmnoz,Te Conozco,['Ricardo Arjona'],latin,latin pop
17586,7rN9wxpkoUoZG6hMaLUmFS,Soy Un Desastre,['Timbiriche'],latin,latin pop
17587,2Lv1EpgTXrZ2gzJfoNGVnw,Piel Morena,['Thalia'],latin,latin pop
17588,3NkWUspEJzcMcUJKoX1KJa,Pegadito,['Tommy Torres'],latin,latin pop
17589,2d6m2u18196oYQS2mbaO6t,Tiempo De Vals,['Chayanne'],latin,latin pop
17590,7iXRsjttPa62GpOcqsx1aE,Qué Gano Olvidándote,['Reik'],latin,latin pop
17591,7sZi8RCDaoMw9T0AU0iah4,Hasta Que Te Conocí,['Juan Gabriel'],latin,latin pop
17592,471HeGJPKw07MObixON0Um,Tabú,"['Pablo Alborán', 'Ava Max']",latin,latin pop
17593,5Cbo7oz78gqkzV3EAM63VA,+,"['Aitana', 'Cali Y El Dandee']",latin,latin pop
17594,7tQ24skemknA6PPh6gwFi1,Mejores Amigos,"['Yera', 'Morat']",latin,latin pop
17595,7k4t7uLgtOxPwTpFmtJNTY,Tusa,"['KAROL G', 'Nicki Minaj']",latin,latin pop
17596,2sRhe52xJklfzRIe0K6puw,Voy Por Ti,"['Cali Y El Dandee', 'Piso 21']",latin,latin pop
17597,6Y6YC93R1r0CISm5iC4j27,BOTA FUEGO,"['Mau y Ricky', 'Nicky Jam']",latin,latin pop
17598,3bCuNSiaBHqxdevMYEnGpe,Tanto,"['Jesse & Joy', 'Luis Fonsi']",latin,latin pop
17599,71M1szVbVYZM5M6QlIm6aC,Sueño (con Pablo Alborán),['Beret'],latin,latin pop
17600,09nSCeCs6eYfAIJVfye1CE,Oye,"['TINI', 'Sebastian Yatra']",latin,latin pop
17601,5hoIOyMDt2cQx6DU0UyiBj,Como Así (feat. CNCO),['Lali'],latin,latin pop
17602,4zAmejUNIsPCWsj5t1lGo4,Loco,['Beéle'],latin,latin pop
17603,2O2J6GrQzv3mkXuMfFEPMY,Subtítulos,"['Lasso', 'Danna Paola']",latin,latin pop
17604,0cDumxvNKhydP1Cmon2S6E,DOSIS,"['Dvicio', 'Reik', 'ChocQuibTown']",latin,latin pop
17605,2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,"['Abraham Mateo', 'Sofía Reyes']",latin,latin pop
17606,1fXKStjVOTmBEwjAnFSNkc,Enamórate De Alguien Más,['Morat'],latin,latin pop
17607,65HT0L2eAtvbH56XrJqPbf,Pegao,['CNCO'],latin,latin pop
17608,1CaBwYdWhxUeE4j3w0WqbL,Primer Avión,"['Matisse', 'Camilo']",latin,latin pop
17609,671sG3ETDxC3L6qcGIrHRM,A Dónde Vamos,['Morat'],latin,latin pop
17610,0EixXz4ZIBS5sq7LjyN1VV,Qué Será,"['Leslie Grace', 'Abraham Mateo']",latin,latin pop
17611,02lGHA7bFFplYLihnUWTx8,Tequila,['Juanes'],latin,latin pop
17612,2P8NagN2tEzXRIufGuUPZO,El Ciego,"['Melendi', 'Cali Y El Dandee']",latin,latin pop
17613,0x1k6gSTSxaLxe0F2IThaX,Detente,['Mike Bahía'],latin,latin pop
17614,0JZNuMkU56lRgqbBOOEnUp,Polo A Tierra,"['Danna Paola', 'SANTU', 'Yera']",latin,latin pop
17615,1avccdZyIOpCisznKwu47H,Locos Dementes,"['Gusi', 'Greeicy', 'Mike Bahía']",latin,latin pop
17616,4500Dr4dVfnQiMjaTC4oIq,Me Equivocaré,['Antonio José'],latin,latin pop
17617,0Ao64XWY9rvsx4K0JmJ7Pv,No Ha Parado De Llover (with Sebastián Yatra),"['Maná', 'Sebastian Yatra']",latin,latin pop
17618,5YpbeNBco1kDTt58JCjBn7,"Mitad Mentira, Mitad Verdad","['Río Roma', 'Andy Rivera']",latin,latin pop
17619,6SQRzc5MTijqMV6obN4oDQ,Carta a Cupido,"['Bacilos', 'Alejandro González']",latin,latin pop
17620,0PaNKfwdqHjmW7hVEQ0lbu,La Difícil,['Camilo'],latin,latin pop
17621,6VxuSFyAV3AjGsmI4GQq8d,Haz Lo Que Quieras,"['Haze', 'Reik']",latin,latin pop
17622,7ylkmI5exdKG5Myo7DuH2p,A Tu Manera [CORBATA],"['Sofía Reyes', 'Jhayco']",latin,latin pop
17623,1kw5VKLs2JFpg3FjY1RwCL,Primera Cita - Recorded at Electric Lady Studios NYC,['CNCO'],latin,latin pop
17624,3c7U2Kj8YL8BquVmEhybCR,Si por mi fuera,['Beret'],latin,latin pop
17625,7qCMKzInsoamLYfFMyVkHp,Contigo Quiero Estar,"['Mark Cast', 'Outriders']",latin,latin pop
17626,7ex5TNhdJsNNVpovfntqg3,Aguardiente,['Greeicy'],latin,latin pop
17627,5QPBftyzwq0cR4urKmASUd,Hoy Se Me Olvida,['Chucho Rivas'],latin,latin pop
17628,0c60lGN8Fnq4oTMFJpQuYx,Así Así,"['Farina', 'Maluma']",latin,latin pop
17629,43LqO46SrjR2PGrOE0zwAl,Tacones,"['Gemeliers', 'Yera', 'SANTU']",latin,latin pop
17630,7MkFd0UDHlILDrhBjGZH5K,Cántalo,"['Ricky Martin', 'Residente', 'Bad Bunny']",latin,latin pop
17631,6Qw3cJobqaSfYOsRqRyd8e,Boomerang,['Lalo Ebratt'],latin,latin pop
17632,6leWDI4bYOmUJgQBU9pzpt,Una Noche Más,['Mariah Angeliq'],latin,latin pop
17633,7zhw8ovSA2cDrJehxI1TZh,Mi Mejor Despedida,['Manel Navarro'],latin,latin pop
17634,64IRsSyqwD0CBbFAfrR0rT,Mami,['Paloma Mami'],latin,latin pop
17635,4HPV5sINNKUn1YckHmukri,Japón,['Rombai'],latin,latin pop
17636,5wra0GAJGrDoUEGTXEPYHR,no importa,['Alaina Castillo'],latin,latin pop
17637,2k6oLQC0nAw99WL1euDWdG,PAPI,['Isabela Merced'],latin,latin pop
17638,2lcDP3fjVgWeS6tBj4JgaV,Dime,['Julia Medina'],latin,latin pop
17639,555ix1gW9A1QtXoVfCPbfB,Solita,['Kali Uchis'],latin,latin pop
17640,7jOzl8HAKObMVeMLCUUNNB,Vete Pa La,['Lele Pons'],latin,latin pop
17641,73xcMyVkC760tH1Jkfxzd6,Vuelvo,['Cami'],latin,latin pop
17642,1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),"['DJ Snake', 'J Balvin', 'Tyga']",latin,latin pop
17643,7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),"['French Montana', 'Rvssian']",latin,latin pop
17644,44ETcHYUz11q8QbqcgSwL6,Hola Señorita - Robin Schulz Remix,"['GIMS', 'Maluma', 'Robin Schulz']",latin,latin pop
17645,5rqn93J4KqJrxSO7SMns4B,Como No (feat. Becky G),['Akon'],latin,latin pop
17646,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",latin,latin pop
17647,1mzARUs2kMMxcKh1ome5aX,Safety (feat. DJ Snake),"['GASHI', 'DJ Snake']",latin,latin pop
17648,1HBrxfreCZDstJMYVzgRPM,Evapora,"['IZA', 'Ciara', 'Major Lazer']",latin,latin pop
17649,499kFE5yNFDRMrhKz96Vct,Maldad,"['Steve Aoki', 'Maluma']",latin,latin pop
17650,7BuSE9uTIw931wtZYzvZcQ,Runaway,"['Sebastian Yatra', 'Daddy Yankee', 'NATTI NATASHA']",latin,latin pop
17651,2qG5sZ7Si6sdK74qLxedYM,Con Altura,"['ROSALÍA', 'J Balvin']",latin,latin pop
17652,18loeUgThthiQpVNKqoZUP,Istanbul,['Bahjat'],latin,latin pop
17653,0QopfywHKJZH8bnt8Cj9qr,Make It Hot,"['Major Lazer', 'Anitta']",latin,latin pop
17654,47LFcy7prvEY5D08d26zOo,40%,['Aya Nakamura'],latin,latin pop
17655,4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,"['Nicky Jam', 'Daddy Yankee']",latin,latin pop
17656,10dVVfHlZYjV4Qv9uNVgrA,Joanna (Drogba) - Remix,"['Afro B', 'French Montana']",latin,latin pop
17657,5Xhqh4lwJPtMUTsdBztN1a,Me Gusta,"['Shakira', 'Anuel AA']",latin,latin pop
17658,4SAml2anqtoGWbd9HVkMNM,Que Calor (with J Balvin) - Badshah Remix,"['Major Lazer', 'Badshah']",latin,latin pop
17659,2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),"['Anitta', 'Lexa', 'Luísa Sonza']",latin,latin pop
17660,4ZtiN13yPgoDtQB8TkIrv1,Magnetic,"['MONSTA X', 'Sebastian Yatra']",latin,latin pop
17661,2H2hgzXQkrrvU7TRmqxhhp,Shanti,['ShiShi'],latin,latin pop
17662,6iO2JKc25YwO27CoQIya3O,Na Na Na,['Now United'],latin,latin pop
17663,7Lvia65hnEybyNffeaXIpL,Trika Trika,"['Faydee', 'Antonia']",latin,latin pop
17664,1rYC34UUszS0QzzECNRhYb,Haute (feat. J Balvin & Chris Brown),"['Tyga', 'J Balvin', 'Chris Brown']",latin,latin pop
17665,5djZm1zFGcJUSUqbBjrAZH,"O Saki Saki (From ""Batla House"")",['Tulsi Kumar'],latin,latin pop
17666,77vC5gu81gOMLHgLA0YPAd,Hey Mama,"['Geko', 'Maleek Berry', 'Latifah']",latin,latin pop
17667,4IJEw3fDvS6XF4sDc3bvjK,AYA,"['Murda', 'Ezhel']",latin,latin pop
17668,7knLcYCOSaURD0d7HUULFM,COMO UN BEBÉ,"['J Balvin', 'Bad Bunny']",latin,latin pop
17669,5s6w6LGupX78gmYBnD6PyX,Angel,['Zack Knight'],latin,latin pop
17670,1eiR5nZhWozZ7Cwkn94wtr,Burn Out,"['ShiShi', 'Daramola']",latin,latin pop
17671,4lKuzrdZrJuCAedbIslF3A,SENTADÃO,"['PEDRO SAMPAIO', 'Felipe Original', 'JS o Mão de Ouro']",latin,latin pop
17672,7qLnSuxwLNlcapat8OCWZp,Ela É do Tipo (feat. Drake) - Remix,"['MC Kevin o Chris', 'Drake']",latin,latin pop
17673,0yxU21ecIK43OvBh4apONo,Solito (Lonely) [feat. Nicky Jam & Akon],['Messiah'],latin,latin pop
17674,3a9AXyLB5KpcouPstVfXvb,Ki Kehna (feat. R3HAB),['QARAN'],latin,latin pop
17675,4TnFANpjVwVKWzkxNzIyFH,Ne reviens pas,['Gradur'],latin,latin pop
17676,7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,"['Dímelo Flow', 'Arcángel', 'Sech']",latin,latin pop
17677,7gAyu0od48mkaCw1laPKVC,Naagin,['Various Artists'],latin,latin pop
17678,3wjl3uPGckJUAeI5cRG0bZ,Caliente,"['Mente Fuerte', 'Hawk', 'Baghdad']",latin,latin pop
17679,1oro0vZyc9FUQcMiyEAVmN,Oululee Leh,['Elyanna'],latin,latin pop
17680,1lHFLVG6bKH5mA9tiDxN5M,Wouli Liya,['Dadju'],latin,latin pop
17681,6uFuNi4PcNQzT2uGOQ6Vdi,Sehera,"['Ali B', 'Oualid']",latin,latin pop
17682,30OnKqCINi9fRJyQTEZeDz,Będzie Lepiej,"['Miyo', 'Tymek', 'Mafia Mike']",latin,latin pop
17683,5G3HClgDw2gUy1n690Seq5,Habibi (Ya Nour El Ein) - Recorded at Spotify Studios Stockholm,['Imenella'],latin,latin pop
17684,6jl6WS8xKvtUkPAnC9UsBW,Heya Heya,"['Rocwell S', 'Wassila', 'Ismo']",latin,latin pop
17685,2iuNKcIOuHb9VIplN7NDoa,Distant,['Maes'],latin,latin pop
17686,3TRhqR8iMV4ZZko3dDnCJW,Standort,"['Pietro Lombardi', 'Dardan']",latin,latin pop
17687,5WrEilrRI5cIW0DxMvQYPZ,Jopping,['SuperM'],latin,latin pop
17688,5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",['Various Artists'],latin,latin pop
17689,5srIkb35ees5dhgjK3zdfz,Collateral Damage,['Burna Boy'],latin,latin pop
17690,63SHcJzckFykS8faA5zojY,Vem Me Satisfazer,['MC Ingryd'],latin,latin pop
17691,4gWAcvkVLzqnzFOcrYBut7,Choosy (feat. Jeremih & Davido),"['Fabolous', 'Jeremih', 'Davido']",latin,latin pop
17692,70zRDnEkOhVb51fZA13khd,Yallah Goodbye (feat. Gringo),"['Summer Cem', 'GRiNGO']",latin,latin pop
17693,1wAq7CInaae6yHECWWfPVz,En Busca de Ti - Remix,['Zazo & Gxurmet'],latin,latin pop
17694,6ZL0SPKgUnLs7VwNrlSvXt,Yarim,['Hasibe'],latin,latin pop
17695,7Lw5FXm8nhQPvezIpA6jK5,Lost,"['End of the World', 'Clean Bandit']",latin,latin pop
17696,69V6iFeVLb76eMf3dQyxp7,Contagious,['Sean Tizzle'],latin,latin pop
17697,6q9XTgfWilsnyiFofvYrIF,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","['Badshah', 'Neha Kakkar']",latin,latin pop
17698,3CYH422oy1cZNoo0GTG1TK,Psycho,['Red Velvet'],latin,latin pop
17699,2l09TXygaRpfmaVw1NwgP6,Jee Karda,['F1rstman'],latin,latin pop
17700,1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),"['The Cratez', 'Bausa', 'Maxwell']",latin,latin pop
17701,0krQAnM8Mh4qjyS8bar6o6,Palace,['ASADI'],latin,latin pop
17702,0KzhyaVtr2v4J9GVdMgCk0,Gangsta,"['Darkoo', 'One Acen']",latin,latin pop
17703,3SrZ65hCGgnOMbvHlQjKRy,Running Through My Mind,['Leen Hayek'],latin,latin pop
17704,28veUNu4veN0LOBVa0nFw8,"Muqabla (From ""Street Dancer 3D"")","['Yash Narvekar', 'Parampara Tandon', 'Tanishk Bagchi']",latin,latin pop
17705,6eHqU8ntHGzddACoxlfDX0,Jam,['StarBoy'],latin,latin pop
17706,5YxP1CkunbhUQVvctFOHa7,fuck 3x,['thasup'],latin,latin pop
17707,0H6vpbW0UOtVpm3RgiwSkx,Bounce It (feat. Stonebwoy),['Collie Buddz'],latin,latin pop
17708,4lCwnBZurX0OIqMKBOHRlS,Colpo Grosso,"['SNIK', 'Guè', 'Noizy']",latin,latin pop
17709,3dWJfg6c9CFIKtZHkmz2ZF,Donne-moi l’accord,['Dadju'],latin,latin pop
17710,7IAJzec1UxGYmNvbPTHbxx,"Shaitan Ka Saala (From ""Housefull 4"")","['Sohail Sen', 'Vishal Dadlani']",latin,latin pop
17711,2dU2D16RX11z3PdnJfXvIi,Favor,['Zouhair Bahaoui'],latin,latin pop
17712,2jz4XbBHonx48cyTgvcBt5,Filamén,['Balti'],latin,latin pop
17713,5p3Haatqbfaz8GSNMTkEHR,L'amour ne suffit pas,['Singuila'],latin,latin pop
17714,3OSFefosO5NYbS2x0GTLDo,EH BABA,['Murda'],latin,latin pop
17715,373ugl3mW7zrpYMWjPZWmH,Mami Cosa,['Hassan El Shafei'],latin,latin pop
17716,4QVEEOx7TeTA0vQfeP8tgN,Goal,['Patron'],latin,latin pop
17717,7DEjIvVqP0YvoCxHCOcGMl,Ya Agmal Eyoun (Remix),['Amr Diab'],latin,latin pop
17718,2CoFfoF1DPxY7vKuWW9u60,Zanku,['DopeNation'],latin,latin pop
17719,4fNHV8GNXvxVL0GJrZDqZa,IYABO,"['GuiltyBeatz', 'Joey B', 'Falz']",latin,latin pop
17720,2TbCdbFzs2xO2nzasn0Qvw,"Don't Be Shy Again (From ""Bala"")",['Sachin-Jigar'],latin,latin pop
17721,42ETKyApzUl8hTtytFAjen,8 Parche,"['Baani Sandhu', 'Gur Sidhu']",latin,latin pop
17722,4Eefey3uN90Abhbr47zKmC,WINTER FLOWER(Feat.RM),['Younha'],latin,latin pop
17723,104AXyQtDAHKtSGn2gnpcR,Uuh Mama,['Willy Paul'],latin,latin pop
17724,3pASfHJfBpA0JIjE1XBGSV,10 (Alleen),['Caza'],latin,latin pop
17725,64BxhMTsd59rugHkQw6I6O,Khamsa Ba2a,['Oka Wi Ortega'],latin,latin pop
17726,21PXwOjWFh5XlwTia05t3p,Bonnie & Clyde (Carmon X Alrima),"['Carmon', 'Alrima']",latin,latin pop
17727,5R7fmcilTVIIDfGZwYG1lp,Mahragan Laa,['El Sawareekh'],latin,latin pop
17728,3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,['Daichi Miura'],latin,latin pop
17729,5drW6PGRxkE6MxttzVLNk5,Secukupnya,['Hindia'],latin,latin pop
17730,0b4KxqG2zGWDh3iH571a7D,Mafo,"['Naira Marley', 'Young Jonn']",latin,latin pop
17731,3vYY0BG9V1odj5gcpizYBD,Cause A Commotion (feat. Skip Marley),"['Bugzy Malone', 'Skip Marley']",latin,latin pop
17732,3bQP7tbRGkclN0h2OCgc8E,Ya Baba,['ALAWIE'],latin,latin pop
17733,4zdQmfTLWgGd5mAX4MUIaX,Turning Up,['ARASHI'],latin,latin pop
17734,47JRnHU1jkyaurHZKQW4xQ,Turn Up,['Kuami Eugene'],latin,latin pop
17735,4fY4pwTfUl15tEwDBTCXBO,Melanin,['Sauti Sol'],latin,latin pop
17736,6RCCs5jOIu7ylHAEv8u2U9,Pełnia,"['Smolasty', 'Ewa Farna']",latin,latin pop
17737,6gFg5cvUFXwrO1tAxepOWM,Halik,['Majed Al Esa'],latin,latin pop
17738,4eycOo0qKubeGx3g29dcHZ,Gimme GImme,"['iamSHUM', 'DJ YU-KI']",latin,latin pop
17739,4SkEHPGX8KXDrRT5BMdP9r,WaoW,['Eddie Khae'],latin,latin pop
17740,39XhLzD0z9D5o0Ir9qQoN1,Manuela,['Sharlene'],latin,latin pop
17741,3DjInVTE03icrWsq2UZV9n,Recuerdo,"['TINI', 'Mau y Ricky']",latin,latin pop
17742,2AoRRax8pJeQEj9nGDUKob,Flotando,['Francisca Valenzuela'],latin,latin pop
17743,3IvLpkhvkarEACMGMShm3l,No Somos Nada,"['Corina Smith', 'KEVIN ROLDAN']",latin,latin pop
17744,6GVKQRh4pnkVKb31pdvOcR,Soledad,['Loco Escrito'],latin,latin pop
17745,1MQl98yahePjBn58DJQiOo,Ojos Que No Ven,"['Kexxy Pardo', 'Trapical']",latin,latin pop
17746,3QmaHwaNTrqTY28ejwLKVP,Así Es Amar,['María León'],latin,latin pop
17747,6VFL44gNHrLFZ2d9YwmrVO,Valiente y Libre - Acústico,"['Funambulista', 'Vanesa Martín']",latin,latin pop
17748,6hjbOGu2iUE0lkYk4MxanM,Perdido en Madrid (feat. Sofia Ellar) - Acústica,['Dani Fernández'],latin,latin pop
17749,653aI5kYEj97kuAKj9nY4N,Mio,['Devan'],latin,latin pop
17750,3e4lLl0zCsOmiXjl9rBfNk,Te Adoraré,['Ricardo Montaner'],latin,latin pop
17751,748Vnqa1Rpwteiarxartiz,Sonreír,['KURT'],latin,latin pop
17752,5dNbX9V0DtzkbJSCmU2WFe,Rincones de Tu Cuerpo,['Chucho Rivas'],latin,latin pop
17753,5fmXWEFh8vMXzKTHN9ezKV,En Tus Planes,['David Bisbal'],latin,latin pop
17754,0iOz0vjSdRKCCCOvJNyoSk,Vamos a Portarnos Mal,['Alkilados'],latin,latin pop
17755,00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,"['Jay Wheeler', 'DJ Nelson']",latin,latin pop
17756,1bRrJaO9IHxsx8OY3ly5di,Púrpura,['Nanpa Básico'],latin,latin pop
17757,3UL2lHZvjjPEHzwsnqO00v,Adios,"['Kim Viera', 'Cuban Doll']",latin,latin pop
17758,4QH6uRewEzm7J8QxO4EiTh,Ella - Remix,"['Pitizion', 'Big Soto', 'Rafa Pabön']",latin,latin pop
17759,0LX3DnrnDI7dkiKsfWbgj5,Billion,['Emilia'],latin,latin pop
17760,1k4VwWZ6FFwYgp72Rq2PUK,I Luv U,"['Sofia Carson', 'R3HAB']",latin,latin pop
17761,3vDLsRfjYfsjqLelscTVh3,Buena Vibra,['Mario Bautista'],latin,latin pop
17762,7xDS1t7mT71pnxpst8LWLq,No Estaba en Mis Planes,['Sandoval'],latin,latin pop
17763,0BiH40c8QEvMBQm3lrFpZ0,Ni Un Fruto,['Denise Rosenthal'],latin,latin pop
17764,2RAPJgBZ030ZNSMyLrfA6N,La Manito,['Martina La Peligrosa'],latin,latin pop
17765,3pjlAhfQPPG7LFWiUo6jMo,Culpable O No,"['Ana Guerra', 'Cepeda']",latin,latin pop
17766,6JDDlMJEiDiDPOeotCWUG8,Ahora que tú no me ves,['Alex Ubago'],latin,latin pop
17767,3PXM3hQm0zBwNiklp7DLHR,Todo de Mí,['Carolina Ross'],latin,latin pop
17768,6Um3KEou3fPzXaic6ITbY8,Helado,['daniel sabater'],latin,latin pop
17769,1uGVTBOzltXEbOH7qSfuHL,De Qué Sirve,['Paulina Rubio'],latin,latin pop
17770,1CPAiHBpTTtHPAlOcVWIwT,LUNA,['Lola Indigo'],latin,latin pop
17771,13RyROr6CxaiFc5FBXLR4Q,Un Beso,['Marcos Menchaca'],latin,latin pop
17772,6KZPH8lEa0Jf8e8Nmz74SA,Tu Eres,['Salo'],latin,latin pop
